CO_UF;NO_UF;CO_MUNICIPIO;NO_MUNICIPIO;DEPENDENCIA_ADM;LOCALIZACAO;MEDIA_5_LP;MEDIA_5_MT;MEDIA
35;São Paulo;3526803;Lençóis Paulista;Municipal;Total;231,02;249,41;240,215
35;São Paulo;3526902;Limeira;Municipal;Total;237;250,47;243,735
35;São Paulo;3527009;Lindóia;Municipal;Total;221,28;245,82;233,55
35;São Paulo;3527108;Lins;Municipal;Total;220,37;233,15;226,76
35;São Paulo;3527207;Lorena;Municipal;Total;213,96;222,08;218,02
35;São Paulo;3527256;Lourdes;Municipal;Total;241,5;275,24;258,37
35;São Paulo;3527306;Louveira;Municipal;Total;241,14;254,08;247,61
35;São Paulo;3527405;Lucélia;Municipal;Total;239,12;264,74;251,93
35;São Paulo;3527504;Lucianópolis;Municipal;Total;238,96;246,23;242,595
35;São Paulo;3527603;Luís Antônio;Municipal;Total;211,07;215,79;213,43
35;São Paulo;3527702;Luiziânia;Municipal;Total;243,37;282,01;262,69
35;São Paulo;3527801;Lupércio;Municipal;Total;226,13;242,91;234,52
35;São Paulo;3527900;Lutécia;Municipal;Total;225,71;258,51;242,11
35;São Paulo;3528007;Macatuba;Municipal;Total;247;268,41;257,705
35;São Paulo;3528205;Macedônia;Municipal;Total;233,46;257,32;245,39
35;São Paulo;3528304;Magda;Municipal;Total;222,61;268,33;245,47
35;São Paulo;3528403;Mairinque;Municipal;Total;213,91;223,44;218,675
35;São Paulo;3528502;Mairiporã;Municipal;Total;218,01;228,96;223,485
35;São Paulo;3528601;Manduri;Municipal;Total;218,48;221,59;220,035
35;São Paulo;3528700;Marabá Paulista;Municipal;Total;229,32;243,59;236,455
35;São Paulo;3528809;Maracaí;Municipal;Total;222,23;232,81;227,52
35;São Paulo;3528858;Marapoama;Municipal;Total;244,81;279,33;262,07
35;São Paulo;3528908;Mariápolis;Municipal;Total;233,05;248,52;240,785
35;São Paulo;3529005;Marília;Municipal;Total;238,86;257,83;248,345
35;São Paulo;3529104;Marinópolis;Municipal;Total;247,16;257,52;252,34
35;São Paulo;3529203;Martinópolis;Municipal;Total;234,88;253,29;244,085
35;São Paulo;3529302;Matão;Municipal;Total;246,07;256,03;251,05
35;São Paulo;3529401;Mauá;Municipal;Total;211,4;216,97;214,185
35;São Paulo;3529500;Mendonça;Municipal;Total;243,57;273,9;258,735
35;São Paulo;3529609;Meridiano;Municipal;Total;230,65;248,38;239,515
35;São Paulo;3529658;Mesópolis;Municipal;Total;232,33;255,2;243,765
35;São Paulo;3529708;Miguelópolis;Municipal;Total;204,32;210,04;207,18
35;São Paulo;3529807;Mineiros do Tietê;Municipal;Total;226,7;241,32;234,01
35;São Paulo;3529906;Miracatu;Municipal;Total;215,33;230,53;222,93
35;São Paulo;3530003;Mira Estrela;Municipal;Total;252,3;271,11;261,705
35;São Paulo;3530102;Mirandópolis;Municipal;Total;231,99;245,66;238,825
35;São Paulo;3530201;Mirante do Paranapanema;Municipal;Total;220,27;228,57;224,42
35;São Paulo;3530300;Mirassol;Municipal;Total;230,84;243,37;237,105
35;São Paulo;3530409;Mirassolândia;Municipal;Total;237,17;255,81;246,49
35;São Paulo;3530508;Mococa;Municipal;Total;224,45;235,89;230,17
35;São Paulo;3530607;Mogi das Cruzes;Municipal;Total;234,85;243,44;239,145
35;São Paulo;3530706;Mogi Guaçu;Municipal;Total;234,06;245,51;239,785
35;São Paulo;3530805;Mogi Mirim;Municipal;Total;230,55;242,75;236,65
35;São Paulo;3530904;Mombuca;Municipal;Total;234,06;242,58;238,32
35;São Paulo;3531100;Mongaguá;Municipal;Total;219,53;231,06;225,295
35;São Paulo;3531209;Monte Alegre do Sul;Municipal;Total;253,58;257,89;255,735
35;São Paulo;3531308;Monte Alto;Municipal;Total;226,58;239,37;232,975
35;São Paulo;3531407;Monte Aprazível;Municipal;Total;228,92;244,56;236,74
35;São Paulo;3531506;Monte Azul Paulista;Municipal;Total;227,39;248,78;238,085
35;São Paulo;3531605;Monte Castelo;Municipal;Total;240,14;262,76;251,45
35;São Paulo;3531704;Monteiro Lobato;Municipal;Total;229,82;253,59;241,705
35;São Paulo;3531803;Monte Mor;Municipal;Total;233,55;244,78;239,165
35;São Paulo;3531902;Morro Agudo;Municipal;Total;220,68;235,67;228,175
35;São Paulo;3532009;Morungaba;Municipal;Total;219,85;231,54;225,695
35;São Paulo;3532058;Motuca;Municipal;Total;244,38;262,71;253,545
35;São Paulo;3532108;Murutinga do Sul;Municipal;Total;246,63;268,08;257,355
35;São Paulo;3532157;Nantes;Municipal;Total;206,89;234,76;220,825
35;São Paulo;3532207;Narandiba;Municipal;Total;229,71;250,78;240,245
35;São Paulo;3532306;Natividade da Serra;Municipal;Total;217,65;228,01;222,83
35;São Paulo;3532405;Nazaré Paulista;Municipal;Total;225,95;241,16;233,555
35;São Paulo;3532504;Neves Paulista;Municipal;Total;239,48;264,14;251,81
35;São Paulo;3532603;Nhandeara;Municipal;Total;238,57;250,96;244,765
35;São Paulo;3532702;Nipoã;Municipal;Total;227,81;249,22;238,515
35;São Paulo;3532801;Nova Aliança;Municipal;Total;207,23;224,23;215,73
35;São Paulo;3532827;Nova Campina;Municipal;Total;211,34;220,53;215,935
35;São Paulo;3532843;Nova Canaã Paulista;Municipal;Total;234,66;266,49;250,575
35;São Paulo;3532868;Nova Castilho;Municipal;Total;230,07;260,96;245,515
35;São Paulo;3532900;Nova Europa;Municipal;Total;217,73;235,58;226,655
35;São Paulo;3533007;Nova Granada;Municipal;Total;231,49;241,54;236,515
35;São Paulo;3533106;Nova Guataporanga;Municipal;Total;227,49;239,34;233,415
35;São Paulo;3533205;Nova Independência;Municipal;Total;220,16;232,83;226,495
35;São Paulo;3533254;Novais;Municipal;Total;216,05;248,29;232,17
35;São Paulo;3533304;Nova Luzitânia;Municipal;Total;228,31;231,75;230,03
35;São Paulo;3533403;Nova Odessa;Municipal;Total;241,23;253,38;247,305
35;São Paulo;3533502;Novo Horizonte;Municipal;Total;243,95;279,95;261,95
35;São Paulo;3533601;Nuporanga;Municipal;Total;236,64;257,14;246,89
35;São Paulo;3533700;Ocauçu;Municipal;Total;236,55;262,21;249,38
35;São Paulo;3533809;Óleo;Municipal;Total;224,88;243,83;234,355
35;São Paulo;3533908;Olímpia;Municipal;Total;235,57;246,93;241,25
35;São Paulo;3534005;Onda Verde;Municipal;Total;222,22;238,44;230,33
35;São Paulo;3534203;Orindiúva;Municipal;Total;230,79;263,3;247,045
35;São Paulo;3534302;Orlândia;Municipal;Total;220,4;231,96;226,18
35;São Paulo;3534401;Osasco;Municipal;Total;216,95;224,95;220,95
35;São Paulo;3534500;Oscar Bressane;Municipal;Total;238,69;255,45;247,07
35;São Paulo;3534609;Osvaldo Cruz;Municipal;Total;222,71;232,59;227,65
35;São Paulo;3534708;Ourinhos;Municipal;Total;233,91;253,37;243,64
35;São Paulo;3534757;Ouroeste;Municipal;Total;229,85;248,75;239,3
35;São Paulo;3534807;Ouro Verde;Municipal;Total;229,97;243,26;236,615
35;São Paulo;3534906;Pacaembu;Municipal;Total;228,91;239,56;234,235
35;São Paulo;3535002;Palestina;Municipal;Total;222,51;237,25;229,88
35;São Paulo;3535101;Palmares Paulista;Municipal;Total;234,99;261,54;248,265
35;São Paulo;3535200;Palmeira d'Oeste;Municipal;Total;239,34;260,01;249,675
35;São Paulo;3535309;Palmital;Municipal;Total;223,61;240,79;232,2
35;São Paulo;3535408;Panorama;Municipal;Total;219,55;244,23;231,89
35;São Paulo;3535507;Paraguaçu Paulista;Municipal;Total;226,35;238,4;232,375
35;São Paulo;3535606;Paraibuna;Municipal;Total;223,43;239,15;231,29
35;São Paulo;3535705;Paraíso;Municipal;Total;230,5;237,27;233,885
35;São Paulo;3535804;Paranapanema;Municipal;Total;214,46;242,92;228,69
35;São Paulo;3535903;Paranapuã;Municipal;Total;207,71;222,3;215,005
35;São Paulo;3536000;Parapuã;Municipal;Total;228,18;251,35;239,765
35;São Paulo;3536109;Pardinho;Municipal;Total;222,51;240,08;231,295
35;São Paulo;3536208;Pariquera-Açu;Municipal;Total;220,76;231,76;226,26
35;São Paulo;3536257;Parisi;Municipal;Total;220,17;233,25;226,71
35;São Paulo;3536307;Patrocínio Paulista;Municipal;Total;227,75;241,54;234,645
35;São Paulo;3536406;Paulicéia;Municipal;Total;212,49;223,63;218,06
35;São Paulo;3536505;Paulínia;Municipal;Total;231,18;245,06;238,12
35;São Paulo;3536570;Paulistânia;Municipal;Total;209,34;234,94;222,14
35;São Paulo;3536604;Paulo de Faria;Municipal;Total;220,11;244,05;232,08
35;São Paulo;3536703;Pederneiras;Municipal;Total;226,54;239,36;232,95
35;São Paulo;3536802;Pedra Bela;Municipal;Total;226,27;245,54;235,905
35;São Paulo;3536901;Pedranópolis;Municipal;Total;226,85;237,19;232,02
35;São Paulo;3537008;Pedregulho;Municipal;Total;224,73;235,89;230,31
35;São Paulo;3537107;Pedreira;Municipal;Total;237,88;257,3;247,59
35;São Paulo;3537156;Pedrinhas Paulista;Municipal;Total;242,34;260,24;251,29
35;São Paulo;3537206;Pedro de Toledo;Municipal;Total;203,59;219,56;211,575
35;São Paulo;3537305;Penápolis;Municipal;Total;234,11;250,59;242,35
35;São Paulo;3537404;Pereira Barreto;Municipal;Total;245,7;267,14;256,42
35;São Paulo;3537503;Pereiras;Municipal;Total;227,05;250,27;238,66
35;São Paulo;3537602;Peruíbe;Municipal;Total;215,14;229,15;222,145
35;São Paulo;3537701;Piacatu;Municipal;Total;248,42;264,06;256,24
35;São Paulo;3537800;Piedade;Municipal;Total;233,13;245,58;239,355
35;São Paulo;3537909;Pilar do Sul;Municipal;Total;232,93;248,36;240,645
35;São Paulo;3538006;Pindamonhangaba;Municipal;Total;236,28;247,65;241,965
35;São Paulo;3538105;Pindorama;Municipal;Total;228,68;240,48;234,58
35;São Paulo;3538204;Pinhalzinho;Municipal;Total;231,14;245,62;238,38
35;São Paulo;3538303;Piquerobi;Municipal;Total;223,51;236,04;229,775
35;São Paulo;3538501;Piquete;Municipal;Total;226,84;240,99;233,915
35;São Paulo;3538600;Piracaia;Municipal;Total;230,16;242;236,08
35;São Paulo;3538709;Piracicaba;Municipal;Total;230,27;244,05;237,16
35;São Paulo;3538808;Piraju;Municipal;Total;233;244,16;238,58
35;São Paulo;3538907;Pirajuí;Municipal;Total;200;206,79;203,395
35;São Paulo;3539004;Pirangi;Municipal;Total;229,66;241,97;235,815
35;São Paulo;3539103;Pirapora do Bom Jesus;Municipal;Total;203,48;204,61;204,045
35;São Paulo;3539202;Pirapozinho;Municipal;Total;223,9;233,3;228,6
35;São Paulo;3539301;Pirassununga;Municipal;Total;220,26;234,3;227,28
35;São Paulo;3539400;Piratininga;Municipal;Total;249,48;255,35;252,415
35;São Paulo;3539509;Pitangueiras;Municipal;Total;228,06;252,06;240,06
35;São Paulo;3539608;Planalto;Municipal;Total;223,81;242,61;233,21
35;São Paulo;3539707;Platina;Municipal;Total;221,48;233,56;227,52
35;São Paulo;3539806;Poá;Municipal;Total;236,47;241,71;239,09
35;São Paulo;3540002;Pompéia;Municipal;Total;242,95;260,63;251,79
35;São Paulo;3540101;Pongaí;Municipal;Total;222,89;237,21;230,05
35;São Paulo;3540200;Pontal;Municipal;Total;224,24;242,06;233,15
35;São Paulo;3540259;Pontalinda;Municipal;Total;210,41;229,31;219,86
35;São Paulo;3540309;Pontes Gestal;Municipal;Total;226,92;242,63;234,775
35;São Paulo;3540408;Populina;Municipal;Total;219,1;238,62;228,86
35;São Paulo;3540507;Porangaba;Municipal;Total;209;233,08;221,04
35;São Paulo;3540606;Porto Feliz;Municipal;Total;223,43;238,44;230,935
35;São Paulo;3540705;Porto Ferreira;Municipal;Total;232,29;245,06;238,675
35;São Paulo;3540754;Potim;Municipal;Total;220,33;228,66;224,495
35;São Paulo;3540804;Potirendaba;Municipal;Total;227,51;245,19;236,35
35;São Paulo;3540853;Pracinha;Municipal;Total;212,61;252,06;232,335
35;São Paulo;3540903;Pradópolis;Municipal;Total;219,04;231,54;225,29
35;São Paulo;3541000;Praia Grande;Municipal;Total;229,45;241,47;235,46
35;São Paulo;3541059;Pratânia;Municipal;Total;216,97;227,27;222,12
35;São Paulo;3541208;Presidente Bernardes;Municipal;Total;219,03;225,57;222,3
35;São Paulo;3541307;Presidente Epitácio;Municipal;Total;226,88;226,84;226,86
35;São Paulo;3541406;Presidente Prudente;Municipal;Total;229,01;242,38;235,695
35;São Paulo;3541505;Presidente Venceslau;Municipal;Total;241,79;260,96;251,375
35;São Paulo;3541604;Promissão;Municipal;Total;226,9;241,01;233,955
35;São Paulo;3541653;Quadra;Municipal;Total;209,71;237,32;223,515
35;São Paulo;3541703;Quatá;Municipal;Total;228,5;238,26;233,38
35;São Paulo;3541802;Queiroz;Municipal;Total;222,72;247,99;235,355
35;São Paulo;3541901;Queluz;Municipal;Total;204,56;216,13;210,345
35;São Paulo;3542008;Quintana;Municipal;Total;244,31;284,94;264,625
35;São Paulo;3542107;Rafard;Municipal;Total;228,54;241,61;235,075
35;São Paulo;3542206;Rancharia;Municipal;Total;240,03;256,2;248,115
35;São Paulo;3542305;Redenção da Serra;Municipal;Total;218,51;239,67;229,09
35;São Paulo;3542404;Regente Feijó;Municipal;Total;232,39;250,22;241,305
35;São Paulo;3542503;Reginópolis;Municipal;Total;236,19;247,9;242,045
35;São Paulo;3542602;Registro;Municipal;Total;230,66;244,23;237,445
35;São Paulo;3542701;Restinga;Municipal;Total;218,3;233,07;225,685
35;São Paulo;3542909;Ribeirão Bonito;Municipal;Total;221,71;231,69;226,7
35;São Paulo;3543006;Ribeirão Branco;Municipal;Total;231,4;254,17;242,785
35;São Paulo;3543105;Ribeirão Corrente;Municipal;Total;225,28;245,92;235,6
35;São Paulo;3543204;Ribeirão do Sul;Municipal;Total;234,81;248,81;241,81
35;São Paulo;3543238;Ribeirão dos Índios;Municipal;Total;208,37;227,67;218,02
35;São Paulo;3543253;Ribeirão Grande;Municipal;Total;227,23;242,35;234,79
35;São Paulo;3543303;Ribeirão Pires;Municipal;Total;241,18;250,36;245,77
35;São Paulo;3543402;Ribeirão Preto;Municipal;Total;228,86;240,64;234,75
35;São Paulo;3543501;Riversul;Municipal;Total;221,29;228,56;224,925
35;São Paulo;3543600;Rifaina;Municipal;Total;231,02;239,07;235,045
35;São Paulo;3543709;Rincão;Municipal;Total;208,69;218,4;213,545
35;São Paulo;3543907;Rio Claro;Municipal;Total;235,56;246,04;240,8
35;São Paulo;3544004;Rio das Pedras;Municipal;Total;232,37;240,01;236,19
35;São Paulo;3544202;Riolândia;Municipal;Total;226,86;242,34;234,6
35;São Paulo;3544251;Rosana;Municipal;Total;236,47;247,34;241,905
35;São Paulo;3544301;Roseira;Municipal;Total;231,19;244,21;237,7
35;São Paulo;3544400;Rubiácea;Municipal;Total;229,73;238,14;233,935
35;São Paulo;3544509;Rubinéia;Municipal;Total;237,73;254,11;245,92
35;São Paulo;3544608;Sabino;Municipal;Total;204,53;218,91;211,72
35;São Paulo;3544707;Sagres;Municipal;Total;244,51;265,51;255,01
35;São Paulo;3544806;Sales;Municipal;Total;224,58;250,94;237,76
35;São Paulo;3544905;Sales Oliveira;Municipal;Total;228,91;231,5;230,205
35;São Paulo;3545001;Salesópolis;Municipal;Total;228,09;244,84;236,465
35;São Paulo;3545100;Salmourão;Municipal;Total;219,62;230,27;224,945
35;São Paulo;3545159;Saltinho;Municipal;Total;238,66;251,89;245,275
35;São Paulo;3545209;Salto;Municipal;Total;230,2;246,42;238,31
35;São Paulo;3545308;Salto de Pirapora;Municipal;Total;233,29;243,43;238,36
35;São Paulo;3545407;Salto Grande;Municipal;Total;244,78;265,71;255,245
35;São Paulo;3545506;Sandovalina;Municipal;Total;200,17;222,81;211,49
35;São Paulo;3545605;Santa Adélia;Municipal;Total;231,97;251,38;241,675
35;São Paulo;3545704;Santa Albertina;Municipal;Total;224,85;246,22;235,535
35;São Paulo;3545803;Santa Bárbara d'Oeste;Municipal;Total;240,44;252,97;246,705
35;São Paulo;3546009;Santa Branca;Municipal;Total;240,13;248,25;244,19
35;São Paulo;3546108;Santa Clara d'Oeste;Municipal;Total;214,14;238,03;226,085
35;São Paulo;3546207;Santa Cruz da Conceição;Municipal;Total;233,14;245,99;239,565
35;São Paulo;3546256;Santa Cruz da Esperança;Municipal;Total;207,73;227,29;217,51
35;São Paulo;3546306;Santa Cruz das Palmeiras;Municipal;Total;221,71;238,16;229,935
35;São Paulo;3546405;Santa Cruz do Rio Pardo;Municipal;Total;228,01;250,69;239,35
35;São Paulo;3546504;Santa Ernestina;Municipal;Total;232,55;236,8;234,675
35;São Paulo;3546603;Santa Fé do Sul;Municipal;Total;242,1;248,8;245,45
35;São Paulo;3546702;Santa Gertrudes;Municipal;Total;236,53;249,97;243,25
35;São Paulo;3546801;Santa Isabel;Municipal;Total;231,73;245,18;238,455
35;São Paulo;3546900;Santa Lúcia;Municipal;Total;220,63;237,39;229,01
35;São Paulo;3547007;Santa Maria da Serra;Municipal;Total;202,87;213,12;207,995
35;São Paulo;3547106;Santa Mercedes;Municipal;Total;233,43;239,49;236,46
35;São Paulo;3547304;Santana de Parnaíba;Municipal;Total;227,87;236,3;232,085
35;São Paulo;3547403;Santa Rita d'Oeste;Municipal;Total;212,34;228,13;220,235
35;São Paulo;3547502;Santa Rita do Passa Quatro;Municipal;Total;228,69;241,33;235,01
35;São Paulo;3547601;Santa Rosa de Viterbo;Municipal;Total;217,47;229,83;223,65
35;São Paulo;3547700;Santo Anastácio;Municipal;Total;219,04;230,81;224,925
35;São Paulo;3547809;Santo André;Municipal;Total;225,88;235,26;230,57
35;São Paulo;3547908;Santo Antônio da Alegria;Municipal;Total;236,84;260,11;248,475
35;São Paulo;3548005;Santo Antônio de Posse;Municipal;Total;221,83;236,82;229,325
35;São Paulo;3548054;Santo Antônio do Aracanguá;Municipal;Total;240,37;244,11;242,24
35;São Paulo;3548104;Santo Antônio do Jardim;Municipal;Total;242,26;258,49;250,375
35;São Paulo;3548203;Santo Antônio do Pinhal;Municipal;Total;228,97;239,06;234,015
35;São Paulo;3548302;Santo Expedito;Municipal;Total;215,66;221,85;218,755
35;São Paulo;3548401;Santópolis do Aguapeí;Municipal;Total;234,27;262,64;248,455
35;São Paulo;3548500;Santos;Municipal;Total;217,41;225,81;221,61
35;São Paulo;3548609;São Bento do Sapucaí;Municipal;Total;225,47;235,18;230,325
35;São Paulo;3548708;São Bernardo do Campo;Municipal;Total;239,27;248,86;244,065
35;São Paulo;3548807;São Caetano do Sul;Municipal;Total;253,56;269,95;261,755
35;São Paulo;3548906;São Carlos;Municipal;Total;240,85;256,02;248,435
35;São Paulo;3549102;São João da Boa Vista;Municipal;Total;230,54;247,89;239,215
35;São Paulo;3549201;São João das Duas Pontes;Municipal;Total;223,12;229,33;226,225
35;São Paulo;3549250;São João de Iracema;Municipal;Total;234,16;256,81;245,485
35;São Paulo;3549300;São João do Pau d'Alho;Municipal;Total;229,95;263,44;246,695
35;São Paulo;3549508;São José da Bela Vista;Municipal;Total;209,09;224,82;216,955
35;São Paulo;3549607;São José do Barreiro;Municipal;Total;194,11;197,85;195,98
35;São Paulo;3549706;São José do Rio Pardo;Municipal;Total;237,2;240,88;239,04
35;São Paulo;3549805;São José do Rio Preto;Municipal;Total;237,47;249,51;243,49
35;São Paulo;3549904;São José dos Campos;Municipal;Total;235,41;249,35;242,38
35;São Paulo;3549953;São Lourenço da Serra;Municipal;Total;231,2;240,22;235,71
35;São Paulo;3550001;São Luís do Paraitinga;Municipal;Total;217,81;232,64;225,225
35;São Paulo;3550100;São Manuel;Municipal;Total;227,79;234,01;230,9
35;São Paulo;3550209;São Miguel Arcanjo;Municipal;Total;234,24;251,38;242,81
35;São Paulo;3550308;São Paulo;Municipal;Total;215,43;224,07;219,75
35;São Paulo;3550407;São Pedro;Municipal;Total;226,17;238,11;232,14
35;São Paulo;3550506;São Pedro do Turvo;Municipal;Total;245,56;267,18;256,37
35;São Paulo;3550605;São Roque;Municipal;Total;222,58;227,34;224,96
35;São Paulo;3550704;São Sebastião;Municipal;Total;216,02;224,13;220,075
35;São Paulo;3550803;São Sebastião da Grama;Municipal;Total;234,52;256,25;245,385
35;São Paulo;3550902;São Simão;Municipal;Total;217,2;232,92;225,06
35;São Paulo;3551009;São Vicente;Municipal;Total;215,15;227,6;221,375
35;São Paulo;3551108;Sarapuí;Municipal;Total;210,41;224,19;217,3
35;São Paulo;3551207;Sarutaiá;Municipal;Total;209,38;220,84;215,11
35;São Paulo;3551306;Sebastianópolis do Sul;Municipal;Total;241,58;250,01;245,795
35;São Paulo;3551405;Serra Azul;Municipal;Total;217,32;229,08;223,2
35;São Paulo;3551504;Serrana;Municipal;Total;216,98;229,06;223,02
35;São Paulo;3551702;Sertãozinho;Municipal;Total;251,45;266,56;259,005
35;São Paulo;3551801;Sete Barras;Municipal;Total;217,73;223,65;220,69
35;São Paulo;3551900;Severínia;Municipal;Total;217,78;237,12;227,45
35;São Paulo;3552007;Silveiras;Municipal;Total;206,6;217,83;212,215
35;São Paulo;3552106;Socorro;Municipal;Total;246,17;264,63;255,4
35;São Paulo;3552205;Sorocaba;Municipal;Total;231,89;241,91;236,9
35;São Paulo;3552304;Sud Mennucci;Municipal;Total;240,5;247,5;244
35;São Paulo;3552403;Sumaré;Municipal;Total;213,96;224,02;218,99
35;São Paulo;3552502;Suzano;Municipal;Total;221,85;229,65;225,75
35;São Paulo;3552551;Suzanápolis;Municipal;Total;244,51;256,44;250,475
35;São Paulo;3552601;Tabapuã;Municipal;Total;253,35;286,59;269,97
35;São Paulo;3552700;Tabatinga;Municipal;Total;227,69;245,71;236,7
35;São Paulo;3552809;Taboão da Serra;Municipal;Total;232,74;242,46;237,6
35;São Paulo;3552908;Taciba;Municipal;Total;236,94;254,8;245,87
35;São Paulo;3553005;Taguaí;Municipal;Total;252,26;271,66;261,96
35;São Paulo;3553104;Taiaçu;Municipal;Total;222,25;225,02;223,635
