CODIGO MUNICIPIO IBGE;NOME ENTE;NOTA-GERAL;FAIXA GERAL; I-EDUC;FAIXA;I-SAUDE;FAIXA; I-PLANEJAMENTO;FAIXA; I-FISCAL;FAIXA; I-AMBIENTE;FAIXA; I-CIDADE;FAIXA;I-GOV-TI;FAIXA
3305133;Sao Jose de Uba;57.48;C+;70.0;B;67.0;B;25.0;C;70.67;B;45.0;C;90.0;A;39.0;C
2210052;SAO JOSE DO DIVINO;48.36;C;45.0;C;72.0;B;35.0;C;63.79;B;7.0;C;30.0;C;60.0;B
2210102;SAO JOSE DO PEIXE;51.68;C+;65.0;B;71.0;B;31.35;C;55.57;C+;25.0;C;35.0;C;57.0;C+
2210201;SAO JOSE DO PIAUI;55.21;C+;39.0;C;70.0;B;50.0;C+;51.29;C+;61.0;B;67.0;B;74.0;B
3305158;Sao Jose do Vale do Rio Preto;52.05;C+;72.0;B;63.0;B;0.0;C;70.0;B;29.0;C;100.0;A;63.0;B
4125506;SAO JOSE DOS PINHAIS;70.58;B;78.0;B+;91.0;A;27.88;C;69.75;B;89.0;B+;93.0;A;74.0;B
2210300;SAO JULIAO;46.85;C;73.0;B;49.0;C;25.0;C;50.0;C+;32.0;C;40.0;C;45.0;C
2210359;SAO LOURENCO DO PIAUI;50.71;C+;48.0;C;68.0;B;50.0;C+;56.79;C+;14.0;C;50.0;C+;45.0;C
2210375;SAO LUIS DO PIAUI;41.12;C;33.0;C;64.0;B;35.19;C;68.42;B;2.0;C;0.0;C;16.0;C
2708501;Sao Luis do Quitunde;58.88;C+;69.0;B;82.0;B+;25.0;C;73.14;B;25.0;C;77.0;B+;54.0;C+
4125555;SAO MANOEL DO PARANA;55.76;C+;56.0;C+;69.0;B;31.92;C;66.63;B;67.0;B;47.0;C;40.0;C
4125605;SAO MATEUS DO SUL;62.87;B;72.0;B;81.0;B+;25.0;C;72.58;B;56.0;C+;87.0;B+;56.0;C+
2210383;SAO MIGUEL DA BAIXA GRANDE;52.36;C+;73.0;B;65.0;B;25.96;C;62.08;B;61.0;B;0.0;C;21.0;C
2210391;SAO MIGUEL DO FIDALGO;50.85;C+;50.0;C+;90.0;A;39.81;C;55.71;C+;13.0;C;0.0;C;49.0;C
4125704;SAO MIGUEL DO IGUACU;59.15;C+;55.0;C+;82.0;B+;28.27;C;70.0;B;56.0;C+;65.0;B;65.0;B
2210409;SAO MIGUEL DO TAPUIO;54.89;C+;72.0;B;68.0;B;15.19;C;71.74;B;38.0;C;87.0;B+;27.0;C
2708600;Sao Miguel dos Campos;55.15;C+;62.0;B;81.0;B+;25.0;C;60.99;B;28.0;C;70.0;B;61.0;B
2708709;Sao Miguel dos Milagres;50.2;C+;41.0;C;82.0;B+;25.0;C;60.0;B;45.0;C;30.0;C;52.0;C+
3305208;Sao Pedro da Aldeia;60.0;B;74.0;B;69.0;B;25.0;C;63.75;B;64.0;B;87.0;B+;58.0;C+
4125753;SAO PEDRO DO IGUACU;53.46;C+;38.0;C;86.0;B+;4.23;C;73.84;B;54.0;C+;97.0;A;56.0;C+
4125803;SAO PEDRO DO IVAI;63.58;B;65.0;B;88.0;B+;26.92;C;63.96;B;87.0;B+;60.0;B;62.0;B
4125902;SAO PEDRO DO PARANA;61.81;B;41.0;C;83.0;B+;40.58;C;87.46;B+;65.0;B;50.0;C+;48.0;C
2210508;SAO PEDRO DO PIAUI;49.89;C;57.0;C+;69.0;B;0.0;C;75.71;B+;49.0;C;40.0;C;53.0;C+
2210607;SAO RAIMUNDO NONATO;59.85;C+;80.0;B+;78.0;B+;50.0;C+;60.52;B;31.0;C;0.0;C;61.0;B
2708808;Sao Sebastiao;51.41;C+;70.0;B;73.0;B;25.96;C;50.86;C+;48.0;C;5.0;C;48.0;C
3305307;Sao Sebastiao do Alto;62.95;B;52.0;C+;92.0;A;25.0;C;90.0;A;56.0;C+;50.0;C+;61.0;B
4126108;SAO TOME;66.65;B;70.0;B;86.0;B+;50.0;C+;69.75;B;48.0;C;97.0;A;37.0;C
2929602;SAPEAÇU                                                     ;55.39;C+;77.0;B+;82.0;B+;25.38;C;63.57;B;29.0;C;25.0;C;33.0;C
5107875;SAPEZAL;58.52;C+;74.0;B;62.0;B;31.35;C;80.0;B+;58.0;C+;0.0;C;65.0;B
4319901;SAPIRANGA;68.68;B;66.0;B;92.0;A;42.31;C;74.08;B;72.0;B;62.0;B;70.0;B
4126207;SAPOPEMA;60.87;B;53.0;C+;69.0;B;32.12;C;68.75;B;85.0;B+;83.0;B+;73.0;B
3305406;Sapucaia;55.75;C+;59.0;C+;82.0;B+;0.0;C;80.0;B+;61.0;B;50.0;C+;59.0;C+
4320008;SAPUCAIA DO SUL;64.27;B;63.0;B;76.0;B+;25.96;C;80.12;B+;76.0;B+;80.0;B+;73.0;B
2515302;Sapé;63.45;B;84.0;B+;86.0;B+;28.27;C;59.71;C+;45.0;C;83.0;B+;64.0;B
3305505;Saquarema;54.15;C+;72.0;B;64.0;B;25.0;C;64.25;B;26.0;C;70.0;B;60.0;B
4320107;SARANDI;70.45;B;76.0;B+;83.0;B+;33.08;C;86.17;B+;72.0;B;80.0;B+;72.0;B
4126256;SARANDI;66.45;B;68.0;B;75.0;B+;75.58;B+;59.17;C+;51.0;C+;55.0;C+;61.0;B
2708907;Satuba;47.78;C;51.0;C+;79.0;B+;25.0;C;36.64;C;34.0;C;60.0;B;61.0;B
2111722;Satubinha;51.66;C+;70.0;B;56.0;C+;35.58;C;67.2;B;25.0;C;40.0;C;28.0;C
2929750;SAUBARA                                                     ;52.32;C+;54.0;C+;70.0;B;28.08;C;70.0;B;21.0;C;60.0;B;56.0;C+
4126272;SAUDADE DO IGUACU;68.72;B;85.0;B+;88.0;B+;10.58;C;86.0;B+;80.0;B+;90.0;A;46.0;C
4217303;Saudades;74.98;B;75.0;B+;93.0;A;36.92;C;88.5;B+;79.0;B+;100.0;A;68.0;B
2929800;SAÚDE                                                       ;49.75;C;63.0;B;66.0;B;33.27;C;50.0;C+;34.0;C;20.0;C;58.0;C+
4217402;Schroeder;76.06;B+;73.0;B;84.0;B+;94.62;A;75.95;B+;49.0;C;62.0;B;51.0;C+
2929909;SEABRA                                                      ;56.08;C+;69.0;B;85.0;B+;25.0;C;60.4;B;49.0;C;13.0;C;53.0;C+
4217501;Seara;69.1;B;80.0;B+;93.0;A;25.77;C;78.75;B+;80.0;B+;48.0;C;64.0;B
2210623;SEBASTIAO BARROS;54.15;C+;44.0;C;70.0;B;50.0;C+;74.5;B;25.0;C;30.0;C;49.0;C
2210631;SEBASTIAO LEAL;69.82;B;68.0;B;92.0;A;43.08;C;89.25;B+;78.0;B+;30.0;C;41.0;C
2930006;SEBASTIÃO LARANJEIRAS                                       ;38.59;C;40.0;C;43.0;C;40.77;C;43.68;C;18.0;C;30.0;C;36.0;C
4320206;SEBERI;72.35;B;59.0;C+;62.0;B;100.0;A;87.5;B+;56.0;C+;50.0;C+;51.0;C+
4320305;SELBACH;62.12;C;64.0;B;78.0;B+;31.35;C;78.25;B+;59.0;C+;73.0;B;45.0;C
5007802;SELVÍRIA;57.11;C+;41.0;C;81.0;B+;30.19;C;79.36;B+;72.0;B;30.0;C;42.0;C
2413102;Sen. Eloi de Souza;52.58;C+;44.0;C;78.0;B+;29.23;C;71.44;B;44.0;C;30.0;C;43.0;C
1200500;Sena Madureira;49.55;C;40.0;C;61.0;B;50.0;C+;59.25;C+;24.0;C;70.0;B;32.0;C
2111748;Senador Alexandre Costa;39.23;C;41.0;C;43.0;C;25.0;C;65.91;B;26.0;C;15.0;C;18.0;C
5220454;Senador Canedo;63.43;B;66.0;B;80.0;B+;30.38;C;88.75;B+;48.0;C;33.0;C;79.0;B+
2413201;Senador Georgino Avelino;50.85;C+;54.0;C+;64.0;B;25.0;C;74.75;B;34.0;C;33.0;C;45.0;C
1200450;Senador Guiomard;41.5;C;42.0;C;56.0;C+;0.0;C;62.0;B;73.0;B;0.0;C;44.0;C
1507805;Senador José Porfírio;51.05;C+;52.0;C+;72.0;B;25.0;C;61.99;B;33.0;C;60.0;B;51.0;C+
2111763;Senador La Rocque;32.2;C;53.0;C+;43.0;C;25.0;C;30.0;C;6.0;C;0.0;C;28.0;C
2312700;SENADOR POMPEU;42.08;C;37.0;C;62.0;B;0.58;C;63.59;B;38.0;C;70.0;B;43.0;C
2708956;Senador Rui Palmeira;60.15;B;65.0;B;85.0;B+;30.0;C;74.0;B;38.0;C;77.0;B+;34.0;C
4320321;SENADOR SALGADO FILHO;56.82;C+;70.0;B;53.0;C+;37.12;C;88.25;B+;29.0;C;30.0;C;55.0;C+
2312809;SENADOR SÁ;50.07;C+;77.0;B+;58.0;C+;25.0;C;68.85;B;22.0;C;0.0;C;42.0;C
4126306;SENGES;59.21;C+;76.0;B+;65.0;B;5.38;C;75.67;B+;68.0;B;90.0;A;70.0;B
2930105;SENHOR DO BONFIM                                            ;48.07;C;40.0;C;72.0;B;26.35;C;50.0;C+;41.0;C;60.0;B;66.0;B
2930204;SENTO SÉ                                                    ;42.69;C;49.0;C;49.0;C;25.0;C;65.2;B;15.0;C;45.0;C;26.0;C
4320404;SERAFINA CORRÊA;68.61;B;76.0;B+;81.0;B+;28.65;C;81.42;B+;80.0;B+;87.0;B+;57.0;C+
1101500;Seringueiras;50.5;C+;74.0;B;60.0;B;25.0;C;69.0;B;22.0;C;0.0;C;54.0;C+
3305554;Seropedica;45.26;C;30.0;C;63.0;B;35.19;C;61.63;B;16.0;C;65.0;B;49.0;C
3205002;Serra;66.15;B;58.0;C+;69.0;B;50.0;C+;77.75;B+;65.0;B;80.0;B+;94.0;A
4217550;Serra Alta;55.61;C+;47.0;C;83.0;B+;31.73;C;78.57;B+;27.0;C;48.0;C;49.0;C
2515500;Serra Branca;53.4;C+;71.0;B;73.0;B;25.0;C;51.0;C+;48.0;C;65.0;B;27.0;C
2410306;Serra Caiada;45.59;C;50.0;C+;67.0;B;8.8;C;48.14;C;61.0;B;30.0;C;64.0;B
2515609;Serra da Raiz;61.17;B;77.0;B+;85.0;B+;31.35;C;58.75;C+;60.0;B;50.0;C+;45.0;C
2413300;Serra de São Bento;41.17;C;44.0;C;52.0;C+;25.58;C;60.0;B;15.0;C;45.0;C;22.0;C
2413359;Serra do Mel;49.5;C;46.0;C;55.0;C+;50.0;C+;59.5;C+;22.0;C;50.0;C+;54.0;C+
1600055;Serra do Navio;35.75;C;37.0;C;32.0;C;25.0;C;60.0;B;29.0;C;3.0;C;38.0;C
2930154;SERRA DO RAMALHO                                            ;43.67;C;56.0;C+;40.0;C;30.19;C;53.39;C+;47.0;C;30.0;C;31.0;C
2930303;SERRA DOURADA                                               ;49.44;C;55.0;C+;66.0;B;32.69;C;60.0;B;36.0;C;30.0;C;32.0;C
2515708;Serra Grande;57.29;C+;75.0;B+;87.0;B+;32.88;C;60.34;B;39.0;C;0.0;C;47.0;C
2413409;Serra Negra do Norte;51.64;C+;62.0;B;49.0;C;50.0;C+;59.46;C+;52.0;C+;5.0;C;42.0;C
5107883;SERRA NOVA DOURADA;54.02;C+;50.0;C+;82.0;B+;27.12;C;78.0;B+;26.0;C;35.0;C;45.0;C
2930402;SERRA PRETA                                                 ;52.58;C+;70.0;B;58.0;C+;33.65;C;70.0;B;18.0;C;40.0;C;49.0;C
2515807;Serra Redonda;47.91;C;52.0;C+;71.0;B;25.0;C;53.07;C+;19.0;C;80.0;B+;36.0;C
2613909;Serra Talhada;53.27;C+;48.0;C;72.0;B;39.62;C;60.0;B;55.0;C+;30.0;C;47.0;C
2111789;Serrano do Maranhão;34.86;C;44.0;C;51.0;C+;23.8;C;50.0;C+;2.0;C;0.0;C;18.0;C
4126355;SERRANOPOLIS DO IGUACU;74.76;B;80.0;B+;92.0;A;36.54;C;82.51;B+;98.0;A;80.0;B+;55.0;C+
5220504;Serranópolis;46.02;C;50.0;C+;57.0;C+;26.73;C;67.61;B;28.0;C;0.0;C;59.0;C+
2515906;Serraria;51.39;C+;59.0;C+;80.0;B+;29.42;C;53.79;C+;28.0;C;20.0;C;63.0;B
2413508;Serrinha;54.85;C+;55.0;C+;48.0;C;50.0;C+;77.77;B+;39.0;C;30.0;C;66.0;B
2930501;SERRINHA                                                    ;54.07;C+;61.0;B;93.0;A;25.0;C;48.61;C;22.0;C;50.0;C+;77.0;B+
2413557;Serrinha dos Pintos;59.85;C+;56.0;C+;67.0;B;37.69;C;67.8;B;66.0;B;80.0;B+;71.0;B
2614006;Serrita;47.16;C;80.0;B+;62.0;B;16.35;C;37.93;C;26.0;C;72.0;B;34.0;C
2930600;SERROLÂNDIA                                                 ;53.63;C+;54.0;C+;74.0;B;29.42;C;70.0;B;45.0;C;30.0;C;43.0;C
4126405;SERTANEJA;64.79;B;78.0;B+;72.0;B;31.92;C;69.8;B;67.0;B;97.0;A;58.0;C+
4126504;SERTANOPOLIS;61.88;B;63.0;B;98.0;A;26.54;C;67.63;B;39.0;C;80.0;B+;59.0;C+
2614105;Sertânia;44.35;C;44.0;C;53.0;C+;29.04;C;67.21;B;21.0;C;30.0;C;42.0;C
4320503;SERTÃO;63.5;B;74.0;B;76.0;B+;50.0;C+;78.25;B+;31.0;C;58.0;C+;37.0;C
4320552;SERTÃO SANTANA;57.96;C+;58.0;C+;84.0;B+;32.88;C;75.92;B+;20.0;C;68.0;B;48.0;C
2515930;Sertãozinho;49.52;C;63.0;B;73.0;B;25.0;C;74.86;B;7.0;C;0.0;C;33.0;C
4320578;SETE DE SETEMBRO;62.73;B;79.0;B+;76.0;B+;27.5;C;86.67;B+;56.0;C+;23.0;C;43.0;C
5007703;SETE QUEDAS;53.97;C+;45.0;C;68.0;B;25.0;C;64.58;B;89.0;B+;40.0;C;51.0;C+
4320602;SEVERIANO DE ALMEIDA;61.13;B;51.0;C+;97.0;A;25.77;C;73.36;B;72.0;B;53.0;C+;37.0;C
2413607;Severiano Melo;59.61;C+;70.0;B;80.0;B+;50.0;C+;58.32;C+;46.0;C;5.0;C;62.0;B
4217600;Siderópolis;60.97;B;77.0;B+;81.0;B+;7.12;C;70.25;B;69.0;B;87.0;B+;53.0;C+
5007901;SIDROLÂNDIA;59.87;C+;70.0;B;70.0;B;25.0;C;70.58;B;76.0;B+;40.0;C;63.0;B
2210656;SIGEFREDO PACHECO;37.58;C;53.0;C+;62.0;B;0.0;C;59.38;C+;15.0;C;0.0;C;24.0;C
3305604;Silva Jardim;58.6;C+;54.0;C+;77.0;B+;25.58;C;82.19;B+;35.0;C;90.0;A;57.0;C+
1720655;Silvanópolis;66.97;B;73.0;B;92.0;A;39.62;C;74.25;B;72.0;B;37.0;C;43.0;C
4320651;SILVEIRA MARTINS;61.75;B;57.0;C+;90.0;A;28.27;C;84.75;B+;21.0;C;83.0;B+;70.0;B
1304005;SILVES;61.46;B;75.0;B+;78.0;B+;38.27;C;81.02;B+;47.0;C;15.0;C;31.0;C
2210706;SIMOES;54.01;C+;53.0;C+;78.0;B+;31.92;C;54.88;C+;48.0;C;65.0;B;48.0;C
5220686;Simolândia;49.82;C;57.0;C+;55.0;C+;28.08;C;77.5;B+;39.0;C;0.0;C;48.0;C
2210805;SIMPLICIO MENDES;49.13;C;50.0;C+;63.0;B;26.54;C;72.6;B;33.0;C;30.0;C;38.0;C
2807105;Simão Dias;49.19;C;66.0;B;71.0;B;25.96;C;60.0;B;28.0;C;0.0;C;36.0;C
2930709;SIMÕES FILHO                                                ;52.05;C+;51.0;C+;67.0;B;25.0;C;73.25;B;38.0;C;43.0;C;57.0;C+
4320677;SINIMBU;61.76;B;65.0;B;77.0;B+;29.81;C;85.25;B+;36.0;C;87.0;B+;48.0;C
5107909;SINOP;53.59;C+;58.0;C+;68.0;B;31.73;C;68.73;B;46.0;C;0.0;C;74.0;B
4126603;SIQUEIRA CAMPOS;55.5;C+;45.0;C;78.0;B+;7.5;C;75.5;B+;60.0;B;100.0;A;66.0;B
2614204;Sirinhaém;54.9;C+;63.0;B;73.0;B;25.0;C;70.0;B;46.0;C;45.0;C;37.0;C
2807204;Siriri;51.55;C+;62.0;B;83.0;B+;25.0;C;60.0;B;33.0;C;0.0;C;45.0;C
4320701;SOBRADINHO;59.87;C+;59.0;C+;72.0;B;41.15;C;71.93;B;28.0;C;93.0;A;72.0;B
2930774;SOBRADINHO                                                  ;55.07;C+;86.0;B+;61.0;B;33.08;C;50.0;C+;38.0;C;55.0;C+;50.0;C+
2515971;Sobrado;55.49;C+;68.0;B;93.0;A;39.23;C;58.99;C+;14.0;C;10.0;C;35.0;C
2312908;SOBRAL;72.72;B;86.0;B+;83.0;B+;30.58;C;81.5;B+;86.0;B+;65.0;B;93.0;A
2210904;SOCORRO DO PIAUI;47.14;C;46.0;C;61.0;B;25.0;C;84.45;B+;9.0;C;30.0;C;29.0;C
4320800;SOLEDADE;62.16;B;57.0;C+;60.0;B;39.04;C;90.0;A;66.0;B;80.0;B+;47.0;C
2516102;Soledade;52.08;C+;66.0;B;76.0;B+;25.0;C;52.64;C+;42.0;C;30.0;C;49.0;C
2614402;Solidão;52.23;C+;72.0;B;64.0;B;25.0;C;52.65;C+;49.0;C;30.0;C;62.0;B
2313005;SOLONÓPOLE;57.95;C+;59.0;C+;66.0;B;49.23;C;70.0;B;53.0;C+;40.0;C;36.0;C
2516003;Solânea;46.35;C;50.0;C+;82.0;B+;25.0;C;50.0;C+;31.0;C;0.0;C;37.0;C
4217709;Sombrio;66.85;B;72.0;B;78.0;B+;25.0;C;82.5;B+;71.0;B;85.0;B+;80.0;B+
5007935;SONORA;48.75;C;51.0;C+;77.0;B+;25.0;C;68.76;B;18.0;C;0.0;C;52.0;C+
3205010;Sooretama;52.36;C+;59.0;C+;50.0;C+;29.62;C;78.67;B+;61.0;B;5.0;C;51.0;C+
5107925;SORRISO;55.27;C+;72.0;B;67.0;B;29.81;C;71.02;B;21.0;C;40.0;C;64.0;B
2516151;Sossêgo;57.7;C+;55.0;C+;92.0;A;33.08;C;62.16;B;41.0;C;60.0;B;43.0;C
1507904;Soure;47.84;C;52.0;C+;55.0;C+;25.0;C;63.93;B;62.0;B;0.0;C;49.0;C
2516201;Sousa;49.39;C;58.0;C+;63.0;B;30.58;C;46.35;C;27.0;C;90.0;A;52.0;C+
2930808;SOUTO SOARES                                                ;44.41;C;51.0;C+;76.0;B+;28.27;C;36.01;C;33.0;C;0.0;C;57.0;C+
1720853;Sucupira;54.42;C+;67.0;B;95.0;A;29.23;C;44.11;C;52.0;C+;0.0;C;43.0;C
2111904;Sucupira do Norte;43.41;C;60.0;B;49.0;C;34.62;C;51.19;C+;25.0;C;5.0;C;34.0;C
2111953;Sucupira do Riachão;44.1;C;59.0;C+;80.0;B+;27.5;C;33.73;C;26.0;C;3.0;C;26.0;C
4217758;Sul Brasil;65.94;B;83.0;B+;74.0;B;25.19;C;90.0;A;66.0;B;62.0;B;36.0;C
4126652;SULINA;68.26;B;78.0;B+;93.0;A;65.19;B;61.11;B;22.0;C;70.0;B;62.0;B
3305703;Sumidouro;50.77;C+;54.0;C+;48.0;C;25.0;C;73.36;B;44.0;C;90.0;A;36.0;C
2516300;Sumé;54.07;C+;50.0;C+;58.0;C+;33.85;C;84.75;B+;40.0;C;33.0;C;62.0;B
2614501;Surubim;52.15;C+;56.0;C+;83.0;B+;25.0;C;60.0;B;33.0;C;23.0;C;58.0;C+
2210938;SUSSUAPARA;48.43;C;50.0;C+;71.0;B;26.15;C;71.75;B;19.0;C;20.0;C;35.0;C
2929701;SÁTIRO DIAS                                                 ;46.75;C;62.0;B;81.0;B+;25.0;C;51.74;C+;7.0;C;5.0;C;37.0;C
2312304;SÃO BENEDITO;60.71;B;68.0;B;85.0;B+;32.5;C;80.8;B+;34.0;C;33.0;C;48.0;C
2110401;São Benedito do Rio Preto;45.73;C;61.0;B;81.0;B+;30.38;C;50.0;C+;2.0;C;0.0;C;21.0;C
2513927;São Bentinho;60.47;B;74.0;B;92.0;A;33.08;C;63.75;B;11.0;C;90.0;A;46.0;C
2513901;São Bento;59.88;C+;71.0;B;84.0;B+;31.92;C;60.0;B;61.0;B;37.0;C;51.0;C+
2110500;São Bento;41.55;C;62.0;B;70.0;B;25.0;C;26.73;C;33.0;C;0.0;C;30.0;C
2411601;São Bento do Norte;48.37;C;39.0;C;52.0;C+;39.23;C;81.39;B+;21.0;C;50.0;C+;29.0;C
4215802;São Bento do Sul;61.63;B;71.0;B;87.0;B+;25.0;C;61.64;B;58.0;C+;78.0;B+;60.0;B
1720101;São Bento do Tocantins;61.66;B;46.0;C;90.0;A;34.04;C;70.0;B;61.0;B;87.0;B+;64.0;B
2411700;São Bento do Trairí;42.74;C;32.0;C;74.0;B;25.19;C;51.25;C+;21.0;C;50.0;C+;33.0;C
2613008;São Bento do Una;60.43;B;81.0;B+;81.0;B+;25.0;C;59.65;C+;41.0;C;70.0;B;70.0;B
4215752;São Bernardino;54.26;C+;60.0;B;75.0;B+;2.31;C;85.75;B+;53.0;C+;50.0;C+;37.0;C
2110609;São Bernardo;53.55;C+;73.0;B;95.0;A;5.58;C;81.44;B+;14.0;C;0.0;C;23.0;C
4215901;São Bonifácio;54.48;C;49.0;C;79.0;B+;26.92;C;74.75;B;47.0;C;40.0;C;37.0;C
4318002;SÃO BORJA;57.02;C+;70.0;B;40.0;C;36.73;C;75.61;B+;58.0;C+;78.0;B+;57.0;C+
2613107;São Caetano;52.92;C+;49.0;C;89.0;B+;26.35;C;67.75;B;19.0;C;52.0;C+;40.0;C
4216008;São Carlos;69.32;B;70.0;B;95.0;A;33.85;C;90.0;A;47.0;C;90.0;A;47.0;C
2806701;São Cristovão;56.91;C+;73.0;B;59.0;C+;25.0;C;68.31;B;41.0;C;87.0;B+;68.0;B
4216057;São Cristóvão do Sul;68.74;B;79.0;B+;86.0;B+;35.96;C;80.0;B+;64.0;B;85.0;B+;38.0;C
2928901;SÃO DESIDÉRIO                                               ;60.02;B;68.0;B;63.0;B;37.5;C;86.58;B+;51.0;C+;28.0;C;50.0;C+
4216107;São Domingos;63.27;B;72.0;B;87.0;B+;50.0;C+;65.36;B;27.0;C;78.0;B+;36.0;C
2513968;São Domingos;54.84;C+;55.0;C+;83.0;B+;30.96;C;70.0;B;52.0;C+;0.0;C;37.0;C
2806800;São Domingos;52.17;C+;49.0;C;87.0;B+;28.85;C;60.0;B;48.0;C;0.0;C;48.0;C
5219803;São Domingos;51.69;C+;55.0;C+;77.0;B+;30.38;C;62.8;B;28.0;C;10.0;C;67.0;B
2928950;SÃO DOMINGOS                                                ;52.17;C+;65.0;B;65.0;B;33.85;C;56.25;C+;29.0;C;43.0;C;62.0;B
1507151;São Domingos do Araguaia;39.52;C;41.0;C;80.0;B+;0.0;C;51.11;C+;33.0;C;0.0;C;36.0;C
2110658;São Domingos do Azeitão;48.69;C;52.0;C+;75.0;B+;40.96;C;52.98;C+;22.0;C;0.0;C;46.0;C
1507201;São Domingos do Capim;42.64;C;33.0;C;88.0;B+;25.96;C;50.0;C+;14.0;C;10.0;C;27.0;C
2513943;São Domingos do Cariri;56.49;C+;80.0;B+;58.0;C+;40.96;C;70.0;B;24.0;C;40.0;C;46.0;C
2110708;São Domingos do Maranhão;42.74;C;60.0;B;72.0;B;36.15;C;31.3;C;11.0;C;0.0;C;35.0;C
3204658;São Domingos do Norte;56.62;C+;74.0;B;54.0;C+;33.65;C;74.68;B;32.0;C;72.0;B;51.0;C+
4318051;SÃO DOMINGOS DO SUL;67.4;B;58.0;C+;73.0;B;50.0;C+;96.0;A;78.0;B+;50.0;C+;34.0;C
2929107;SÃO FELIPE                                                  ;50.1;C+;53.0;C+;81.0;B+;25.0;C;64.0;B;25.0;C;10.0;C;50.0;C+
1101484;São Felipe do Oeste;41.2;C;39.0;C;56.0;C+;0.0;C;68.5;B;46.0;C;15.0;C;63.0;B
2411809;São Fernando;49.57;C;49.0;C;57.0;C+;27.12;C;75.46;B+;20.0;C;80.0;B+;37.0;C
2513984;São Francisco;51.08;C+;77.0;B+;71.0;B;32.12;C;64.04;B;5.0;C;0.0;C;35.0;C
2806909;São Francisco;47.65;C;63.0;B;53.0;C+;25.0;C;70.0;B;33.0;C;0.0;C;43.0;C
4318101;SÃO FRANCISCO DE ASSIS;65.18;B;49.0;C;52.0;C+;85.38;B+;73.79;B;69.0;B;50.0;C+;75.0;B+
5219902;São Francisco de Goiás;50.47;C+;56.0;C+;89.0;B+;26.54;C;42.33;C;44.0;C;0.0;C;66.0;B
4318200;SÃO FRANCISCO DE PAULA;60.67;B;49.0;C;90.0;A;27.12;C;87.5;B+;36.0;C;63.0;B;64.0;B
2110856;São Francisco do Brejão;40.74;C;45.0;C;48.0;C;26.73;C;52.48;C+;38.0;C;20.0;C;30.0;C
2929206;SÃO FRANCISCO DO CONDE                                      ;65.79;B;66.0;B;78.0;B+;81.54;B+;50.15;C+;44.0;C;67.0;B;58.0;C+
1101492;São Francisco do Guaporé;59.15;C+;60.0;B;73.0;B;41.73;C;79.0;B+;38.0;C;10.0;C;82.0;B+
2110906;São Francisco do Maranhão;29.82;C;47.0;C;58.0;C+;13.12;C;20.0;C;14.0;C;0.0;C;16.0;C
2411908;São Francisco do Oeste;45.62;C;46.0;C;72.0;B;26.73;C;60.12;B;2.0;C;62.0;B;27.0;C
1507409;São Francisco do Pará;50.79;C+;56.0;C+;67.0;B;49.38;C;58.57;C+;31.0;C;0.0;C;30.0;C
4216206;São Francisco do Sul;66.4;B;63.0;B;83.0;B+;25.0;C;74.5;B;100.0;A;97.0;A;49.0;C
2929008;SÃO FÉLIX                                                   ;48.96;C;52.0;C+;87.0;B+;27.31;C;55.5;C+;6.0;C;10.0;C;70.0;B
2110807;São Félix de Balsas;40.26;C;42.0;C;57.0;C+;25.0;C;53.32;C+;34.0;C;0.0;C;28.0;C
5107859;SÃO FÉLIX DO ARAGUAIA;57.75;C+;52.0;C+;81.0;B+;33.27;C;74.0;B;49.0;C;50.0;C+;46.0;C
2929057;SÃO FÉLIX DO CORIBE                                         ;43.45;C;60.0;B;49.0;C;26.73;C;59.0;C+;14.0;C;10.0;C;52.0;C+
1720150;São Félix do Tocantins;56.99;C+;40.0;C;77.0;B+;35.19;C;81.75;B+;47.0;C;73.0;B;37.0;C
1507300;São Félix do Xingu;53.84;C+;50.0;C+;65.0;B;43.46;C;65.0;B;41.0;C;50.0;C+;51.0;C+
4318309;SÃO GABRIEL;55.07;C+;59.0;C+;61.0;B;30.19;C;74.17;B;46.0;C;55.0;C+;57.0;C+
2929255;SÃO GABRIEL                                                 ;48.94;C;59.0;C+;60.0;B;32.69;C;52.25;C+;40.0;C;25.0;C;58.0;C+
3204708;São Gabriel da Palha;52.75;C+;58.0;C+;30.0;C;25.0;C;77.25;B+;75.0;B+;90.0;A;54.0;C+
5007695;SÃO GABRIEL DO OESTE;64.16;B;53.0;C+;83.0;B+;30.0;C;74.82;B;93.0;A;70.0;B;64.0;B
1507458;São Geraldo do Araguaia;52.13;C+;56.0;C+;92.0;A;25.0;C;57.89;C+;31.0;C;20.0;C;37.0;C
2412005;São Gonçalo do Amarante;60.79;B;64.0;B;86.0;B+;37.5;C;56.43;C+;47.0;C;65.0;B;81.0;B+
2312403;SÃO GONÇALO DO AMARANTE;57.01;C+;72.0;B;53.0;C+;29.81;C;79.0;B+;29.0;C;82.0;B+;65.0;B
2929305;SÃO GONÇALO DOS CAMPOS                                      ;51.85;C+;66.0;B;77.0;B+;25.0;C;60.0;B;34.0;C;0.0;C;57.0;C+
4318408;SÃO JERÔNIMO;55.95;C+;40.0;C;68.0;B;38.65;C;74.83;B;41.0;C;87.0;B+;64.0;B
4216503;São Joaquim;51.03;C+;71.0;B;68.0;B;0.0;C;61.15;B;34.0;C;78.0;B+;74.0;B
